title,linkUrl,serviceTimeForCardList
"北 김여정 핸드백 진품?…디올 “맞는 것 같지만, 확인할 방법이”",https://n.news.naver.com/article/020/0003554795?type=journalists,2024.03.22.
조수진 사퇴에도…민주 “박용진 승계 안돼…전략공천”,https://n.news.naver.com/article/020/0003554788?type=journalists,2024.03.22.
"유튜브서 ‘홍삼 광고’ 조민, 식품표시광고법 위반 혐의 검찰 송치",https://n.news.naver.com/article/020/0003554601?type=journalists,2024.03.21.
조수진 논란에…한동훈 “민주당선 ‘2차 가해’ 용인될 수 있는 것”,https://n.news.naver.com/article/020/0003554580?type=journalists,2024.03.21.
조국 “한동훈 바람 내가 잠 재워…느그들 쫄았제?”,https://n.news.naver.com/article/020/0003554563?type=journalists,2024.03.21.
봄 환절기 이런 ‘해외직구’ 식품 주의하세요…“부작용 날 수도”,https://n.news.naver.com/article/020/0003554559?type=journalists,2024.03.21.
졸졸 따라가며 “이 사람 조심”…SNS 달군 소매치기 추적단,https://n.news.naver.com/article/020/0003554553?type=journalists,2024.03.21.
밤길 홀로 걷다 20m 우물에 추락한 여성 사흘만에 발견 (영상),https://n.news.naver.com/article/020/0003554532?type=journalists,2024.03.21.
“내 가방 돌려줘” 제발로 경찰서 찾은 간큰 범죄자 ‘수갑 철컥’,https://n.news.naver.com/article/020/0003554353?type=journalists,2024.03.20.
"손흥민 “이강인 용기 있는 사과 고마워, 이제 똘똘 뭉치는 일만 남아”",https://n.news.naver.com/article/020/0003554345?type=journalists,2024.03.20.
한소희 짤 ‘칼 든 강아지’ 실존…“뜻밖에 슈퍼스타 됐다”,https://n.news.naver.com/article/020/0003554325?type=journalists,2024.03.20.
죽은 태아 50년 품고다닌 여성…수술 받았지만 끝내 사망,https://n.news.naver.com/article/020/0003554317?type=journalists,2024.03.20.
“제가 한번 해볼게요”…심정지 주민 구하고 사라진 여성,https://n.news.naver.com/article/020/0003554309?type=journalists,2024.03.20.
밭에서 낙엽 소각하던 80대 불에 타 숨진 채 발견,https://n.news.naver.com/article/020/0003554303?type=journalists,2024.03.20.
총선 후보 얼굴 현수막 훼손한 60대 “출입문 포스터 답답해서”,https://n.news.naver.com/article/020/0003554297?type=journalists,2024.03.20.
“왜 비틀대” 버스서 외국인 여성 폭행뒤 도주한 남성…경찰 추적,https://n.news.naver.com/article/020/0003554287?type=journalists,2024.03.20.
오타니 몸값 1조원인데…아내 4만원대 가방에 ‘일반석’,https://n.news.naver.com/article/020/0003554284?type=journalists,2024.03.20.
“남은 돈 1000원으로 복권 샀다가 1등”…매달 700만원 ‘잭팟’,https://n.news.naver.com/article/020/0003554110?type=journalists,2024.03.19.
이세돌 “다시 태어나면 바둑 안 해…AI 개발할 듯”,https://n.news.naver.com/article/020/0003554103?type=journalists,2024.03.19.
"고척돔에 등장한 ‘오타니 아내’, 시어머니와 남편 응원",https://n.news.naver.com/article/020/0003554076?type=journalists,2024.03.19.
바다에 ‘둥둥’ 뜬 검은 풍선의 정체…“폭발할까 겁나”,https://n.news.naver.com/article/020/0003554072?type=journalists,2024.03.19.
"안산, 자영업 연대에 고소 당해…“경솔한 주장, 일식 집 모두에 모욕감”",https://n.news.naver.com/article/020/0003554055?type=journalists,2024.03.19.
판교IC 대형 화물차 2대 전도…출근길 경부고속도로 마비,https://n.news.naver.com/article/020/0003554041?type=journalists,2024.03.19.
"‘5억 전세 사기’ 30대, 중국 밀항하다 바다에서 붙잡혀",https://n.news.naver.com/article/020/0003553848?type=journalists,2024.03.18.
“주머니 손 빼고 껌 뱉으라 했다”…수사 기피 신청 의협 간부 ‘조사 거부’,https://n.news.naver.com/article/020/0003553831?type=journalists,2024.03.18.
손흥민 “은퇴하면 축구계 떠난다…남 가르칠 능력 없어”,https://n.news.naver.com/article/020/0003553820?type=journalists,2024.03.18.
‘해냈어요 멸망’ 언행불일치 지구인들의 인류 멸망 보고서 [책의향기 온라인],https://n.news.naver.com/article/020/0003553815?type=journalists,2024.03.18.
北 김주애에 처음 사용한 표현 ‘향도’ 무슨 뜻?,https://n.news.naver.com/article/020/0003553797?type=journalists,2024.03.18.
“채상병 잊지 않겠다”면서 이름 두번 틀린 류삼영…“차에서 써서 오타”,https://n.news.naver.com/article/020/0003553783?type=journalists,2024.03.18.
“노출 화보 때문?”…민주당 공천 탈락 청각장애인 항변,https://n.news.naver.com/article/020/0003553254?type=journalists,2024.03.14.
‘다 보고 있는데’…순찰차 옆에서 담 넘다 딱걸린 절도범,https://n.news.naver.com/article/020/0003553239?type=journalists,2024.03.14.
“납치당했다” 바닥 구르며 ‘맨발 탈주극’ 중국인 알고보니…,https://n.news.naver.com/article/020/0003553229?type=journalists,2024.03.14.
"‘탈모에 좋다더니…이런 제품 주의 하세요’ 식약처, 622건 적발",https://n.news.naver.com/article/020/0003553199?type=journalists,2024.03.14.
1급 발암물질 묻은 고양이 배회…일본 소도시 비상,https://n.news.naver.com/article/020/0003553195?type=journalists,2024.03.14.
"‘파란눈 춘향’ 나올까?…전통미인 선발대회, 외국인에 문호 개방",https://n.news.naver.com/article/020/0003553004?type=journalists,2024.03.13.
“나 죽거든 보증금까지…” 김밥 팔아 전재산 기부한 할머니 영면,https://n.news.naver.com/article/020/0003552993?type=journalists,2024.03.13.
허공에 매달린 대형트럭 ‘아찔’…고가도로 난간 뚫고 나가,https://n.news.naver.com/article/020/0003552983?type=journalists,2024.03.13.
“굿해야 로또 당첨” 2억 뜯은 무속인 “그걸 알면 내가 사지”,https://n.news.naver.com/article/020/0003552979?type=journalists,2024.03.13.
공무원이 코인으로 15억원…비트코인 질주 속 인증글 줄줄,https://n.news.naver.com/article/020/0003552959?type=journalists,2024.03.13.
‘명룡대전’ 오차범위 내 접전…“이재명 42%·원희룡 39%”,https://n.news.naver.com/article/020/0003552956?type=journalists,2024.03.13.
"수원 배수로 女시신, 한밤 외투 벗고 홀로 배회…“범죄혐의점 없어”",https://n.news.naver.com/article/020/0003552780?type=journalists,2024.03.12.
"‘4전5기’ 복싱 신화 홍수환, 자유통일당 입당",https://n.news.naver.com/article/020/0003552768?type=journalists,2024.03.12.
“승객들 날아다녔다” 보잉 787기 급강하…최소 50명 부상,https://n.news.naver.com/article/020/0003552758?type=journalists,2024.03.12.
좌석 밑으로 ‘불붙은 종이’ 휙…부산 지하철 방화 시도에 발칵,https://n.news.naver.com/article/020/0003552742?type=journalists,2024.03.12.
BBC 생방에 어깨춤 난입한 켈리 교수 자녀 근황…“다 컸네”,https://n.news.naver.com/article/020/0003552723?type=journalists,2024.03.12.
대낮 서울 강남서 3인조 강도행각…도주 10시간 만에 검거,https://n.news.naver.com/article/020/0003552705?type=journalists,2024.03.12.
한밤중 시진핑 관저에 초유의 차량 돌진…“공산당이 사람 죽여” 고함,https://n.news.naver.com/article/020/0003552701?type=journalists,2024.03.12.
강릉서 어린이 키만한 광어 잡혀…1.18m-20kg 초대형,https://n.news.naver.com/article/020/0003552536?type=journalists,2024.03.11.
흰 머리·수염 덥수룩 기른 조두순 “아내와 다퉈 집 나갔다”,https://n.news.naver.com/article/020/0003552508?type=journalists,2024.03.11.
둘이 동시에 ‘쿨쿨’…기장·부기장 잠들어 여객기 경로 이탈,https://n.news.naver.com/article/020/0003552503?type=journalists,2024.03.11.
"한동훈, 이재명 ‘2찍’ 발언에 “인종차별 준하는 망발”",https://n.news.naver.com/article/020/0003552488?type=journalists,2024.03.11.
동 이름이 에코델타?…전국 첫 ‘영어 동명’ 추진에 갑론을박,https://n.news.naver.com/article/020/0003552482?type=journalists,2024.03.11.
전기톱으로 장작 자르던 80대 신체 절단사고로 숨져,https://n.news.naver.com/article/020/0003552477?type=journalists,2024.03.11.
‘동물 생명도 소중’…연기 마신 강아지 인공호흡 한 소방관,https://n.news.naver.com/article/020/0003552205?type=journalists,2024.03.08.
"이천수 폭행·협박 가해자는 60대·70대 남성, 신원 특정",https://n.news.naver.com/article/020/0003552198?type=journalists,2024.03.08.
"잘못 걸린 흉기 난동범…하필 그 옆에 경호원, 10초만에 끝",https://n.news.naver.com/article/020/0003552186?type=journalists,2024.03.08.
“행운 빈다” 中승객 비행기 엔진에 동전 던져…찾느라 4시간 지연,https://n.news.naver.com/article/020/0003552174?type=journalists,2024.03.08.
등굣길 이천수에 우르르…원희룡 “저도 초통령되고 싶네요”,https://n.news.naver.com/article/020/0003552161?type=journalists,2024.03.08.
‘웨딩업체 경영난’ 홍록기 결국 파산…“자산 22억 부채 30억”,https://n.news.naver.com/article/020/0003552152?type=journalists,2024.03.08.
손흥민 보호대 푼 손가락 포착…중지 마디 ‘퉁퉁’,https://n.news.naver.com/article/020/0003552141?type=journalists,2024.03.08.
7억 들여 100번 성형…19세에 “할수 있는 모든 수술 받았다”,https://n.news.naver.com/article/020/0003551977?type=journalists,2024.03.07.
"폐비닐 수거하던 40대, 상반신에 비닐 감겨 질식사",https://n.news.naver.com/article/020/0003551946?type=journalists,2024.03.07.
“실수로 낸거 아냐?” 손님이 건넨 희귀 지폐에 사장님 ‘당황’,https://n.news.naver.com/article/020/0003551937?type=journalists,2024.03.07.
뜻밖의 ‘맨얼굴’ 공개한 한동훈…아기에게 안경 내주고 간담회,https://n.news.naver.com/article/020/0003551908?type=journalists,2024.03.07.
환자 손톱 깎다 난 상처 숨겨…손가락 괴사 시킨 간병인,https://n.news.naver.com/article/020/0003551900?type=journalists,2024.03.07.
수원 도로옆 배수로에서 나체 여성 시신 발견…경찰 수사,https://n.news.naver.com/article/020/0003551742?type=journalists,2024.03.06.
차에 친 ‘새끼냥’ 생명 구한 ‘어미냥’의 놀라운 행동…그리고 반전,https://n.news.naver.com/article/020/0003551735?type=journalists,2024.03.06.
‘15분 면담 후 실행’ 日 난치 환자 안락사 한 의사에 징역 18년,https://n.news.naver.com/article/020/0003551717?type=journalists,2024.03.06.
“아부지 뭐하시노?” 아직도 묻는 회사들…위법·부당 채용공고 281건 적발,https://n.news.naver.com/article/020/0003551707?type=journalists,2024.03.06.
‘출항 때마다 다른 사람’…낚시객 22명 선원 위장해 ‘영해 밖’ 낚시,https://n.news.naver.com/article/020/0003551697?type=journalists,2024.03.06.
가게 돈 훔치다 딱 걸리자 “금고 문 닫아주려고” 뻔뻔한 거짓말,https://n.news.naver.com/article/020/0003551692?type=journalists,2024.03.06.
“버스기사가 술 마신 것 같아요”…승객 신고로 음주운전 적발,https://n.news.naver.com/article/020/0003551669?type=journalists,2024.03.06.
감정가 10억원…중학생이 100만원 예상해 들고나온 의뢰품 정체,https://n.news.naver.com/article/020/0003551503?type=journalists,2024.03.05.
"유아인 프로포폴 처방의 “마이클잭슨 탓”…징역형 구형에 언급, 왜?",https://n.news.naver.com/article/020/0003551481?type=journalists,2024.03.05.
"부천서 흉기 휘두른 20대 검거…범인 “아는 사이”, 피해자는 “모른다”",https://n.news.naver.com/article/020/0003551476?type=journalists,2024.03.05.
“방금 뭘 본거지?” 터널 안 리어카 끄는 할머니 ‘위험천만’,https://n.news.naver.com/article/020/0003551465?type=journalists,2024.03.05.
“귀에서 피나” 문짝 떨어진 비행기 승객들 1조3000억원 손배소,https://n.news.naver.com/article/020/0003551452?type=journalists,2024.03.05.
갈비찜에서 나온 배수구 마개…“청소하다 들어간 듯”,https://n.news.naver.com/article/020/0003551213?type=journalists,2024.03.04.
고속도로 한복판 차에서 내린 두 여성 운전 교대 [e글e글],https://n.news.naver.com/article/020/0003551203?type=journalists,2024.03.04.
제주 전복 어선 3차례 선내 수색했지만 실종자 2명 못 찾아,https://n.news.naver.com/article/020/0003551013?type=journalists,2024.03.02.
임종석 “이재명 속내 잘 알았다…홍영표·기동민 컷오프 설명無”,https://n.news.naver.com/article/020/0003551011?type=journalists,2024.03.02.
"민주, 심야 회의 끝에 홍영표 컷오프 확정…나경원 상대 류삼영 공천",https://n.news.naver.com/article/020/0003551008?type=journalists,2024.03.02.
"민주, 이재명 계양을 단수공천…與 원희룡과 정면대결",https://n.news.naver.com/article/020/0003551007?type=journalists,2024.03.02.
“누수 피해 계속된다”…공용수도 자물쇠로 잠가버린 50대,https://n.news.naver.com/article/020/0003551005?type=journalists,2024.03.02.
아파트 입주민 회의서 동대표 폭행→사망…40대 구속영장 기각,https://n.news.naver.com/article/020/0003551004?type=journalists,2024.03.02.
몰카하다 잡혀 경찰 조사 앞두고도 또 몰카…50대 실형,https://n.news.naver.com/article/020/0003551003?type=journalists,2024.03.02.
덤프트럭 고장나 다른 차량에 수신호 보내다가 참변,https://n.news.naver.com/article/020/0003551002?type=journalists,2024.03.02.
3·1절 연휴 체감온도 -12도 ‘뚝↓’…강추위 온다,https://n.news.naver.com/article/020/0003550793?type=journalists,2024.02.29.
조국신당 당명은 ‘조국혁신당’…“당색은 광주 하늘 상징”,https://n.news.naver.com/article/020/0003550779?type=journalists,2024.02.29.
“본인 인증 ‘1원 송금’ 10만 번 반복해 10만 원 빼갔다”,https://n.news.naver.com/article/020/0003550717?type=journalists,2024.02.29.
저수지서 건져 올린 승용차 안에서 男女 시신 발견,https://n.news.naver.com/article/020/0003550715?type=journalists,2024.02.29.
"2년간 매일 ‘이 음료’ 마신 30대, 신장결석으로 쓰러져 “극심한 고통”",https://n.news.naver.com/article/020/0003550277?type=journalists,2024.02.27.
빌라 입구 칼든 수상한 남자에 ‘소름’…범행 대상 찾아 배회,https://n.news.naver.com/article/020/0003550252?type=journalists,2024.02.27.
"“울어서 엎어놨다” 49일된 쌍둥이 자매 숨지게한 친모, 학대치사죄 기소",https://n.news.naver.com/article/020/0003550239?type=journalists,2024.02.27.
김포공항→‘서울김포공항’으로 변경 추진…“서남권 대개조”,https://n.news.naver.com/article/020/0003550233?type=journalists,2024.02.27.
65만원 술 마시고 “팁줄 돈 80만원 빌려줘”…무전취식 상습범 구속,https://n.news.naver.com/article/020/0003550216?type=journalists,2024.02.27.
‘8시15분’ 멈춘 바늘…원폭에 녹은 시계 4100만원 낙찰,https://n.news.naver.com/article/020/0003550206?type=journalists,2024.02.27.
아파트 주차장서 ‘차박’하다 부탄가스 폭발…60대 남성 화상,https://n.news.naver.com/article/020/0003550197?type=journalists,2024.02.27.
아파트 화단서 40대 엄마·3살 아들 함께 숨진 채 발견,https://n.news.naver.com/article/020/0003550030?type=journalists,2024.02.26.
"화물차, 중앙선 넘어 8중 추돌 “전날 늦게까지 술마셔…돌진 기억 안나”",https://n.news.naver.com/article/020/0003550029?type=journalists,2024.02.26.
“새차 인도 받아 1km 거리 5분 몰았는데 불”,https://n.news.naver.com/article/020/0003550019?type=journalists,2024.02.26.
아파트 공사장에서 길이 30cm 소련제 박격포탄 발견,https://n.news.naver.com/article/020/0003550001?type=journalists,2024.02.26.
아파트서 70대 형수·60대 시동생 숨진 채 발견…경찰 수사,https://n.news.naver.com/article/020/0003549998?type=journalists,2024.02.26.
우크라 “전쟁 2년간 군인 3만1000명 전사”…첫 공식 발표,https://n.news.naver.com/article/020/0003549990?type=journalists,2024.02.26.
“사직 전 자료 삭제” 전공의 행동지침 올라온 사이트 압수수색,https://n.news.naver.com/article/020/0003549681?type=journalists,2024.02.23.
섬유유연제 먹이고 ‘식고문’…해병대 후임 가혹행위 20대 벌금형,https://n.news.naver.com/article/020/0003549680?type=journalists,2024.02.23.
“러시아 ‘北화성11형’ 20여발 발사…민간인 100명 이상 사상”,https://n.news.naver.com/article/020/0003549668?type=journalists,2024.02.23.
"이재명, 노웅래 단식에 “마음 아파…공당 결정 이해 바라”",https://n.news.naver.com/article/020/0003549660?type=journalists,2024.02.23.
"한동훈, 오늘 ‘명룡대전’ 격전지 인천 계양서 원희룡 지원 사격",https://n.news.naver.com/article/020/0003549653?type=journalists,2024.02.23.
美 민간 달착륙선 ‘오디세우스’ 하강 시작…곧 달표면 착륙 예상,https://n.news.naver.com/article/020/0003549651?type=journalists,2024.02.23.
35㎝ 폭설 울진 왕피리 161가구 고립…구조 진입 시도,https://n.news.naver.com/article/020/0003549650?type=journalists,2024.02.23.
인천공항 2터미널 확장 공사장 휴게실 불…40분 만에 진화,https://n.news.naver.com/article/020/0003549648?type=journalists,2024.02.23.
"“1인당 소득대비 양육비 세계 1위는 한국, 2위는 중국”",https://n.news.naver.com/article/020/0003549647?type=journalists,2024.02.23.
중국 광저우 선박 충돌로 대교 붕괴…차량 5대 추락·5명 사망,https://n.news.naver.com/article/020/0003549645?type=journalists,2024.02.23.
美해변 모래구덩이 파고 놀던 남매 매몰…7세 사망 참사,https://n.news.naver.com/article/020/0003549426?type=journalists,2024.02.22.
눈 치우던 제설차 마저 ‘주르륵 쾅’…폭설에 잇단 사고,https://n.news.naver.com/article/020/0003549425?type=journalists,2024.02.22.
봄철 미세먼지 심각한 날엔 ‘재택근무·휴가’ 권고 검토,https://n.news.naver.com/article/020/0003549416?type=journalists,2024.02.22.
4년전 민주당 도운 이천수…이번엔 원희룡 후원회장,https://n.news.naver.com/article/020/0003549410?type=journalists,2024.02.22.
황의조 형수 반성문에…피해자 측 “노골적 시동생 구하기” 반발,https://n.news.naver.com/article/020/0003549397?type=journalists,2024.02.22.
베네수엘라 노천 금광 붕괴…“최소 30명 사망·100여명 매몰 추정”,https://n.news.naver.com/article/020/0003549395?type=journalists,2024.02.22.
지하철 5호선 전구간 강설로 운행 지연…출근길 비상,https://n.news.naver.com/article/020/0003549393?type=journalists,2024.02.22.
‘논문 조작’ 조사 받던 전북 국립대 교수 숨진 채 발견,https://n.news.naver.com/article/020/0003549392?type=journalists,2024.02.22.
용산 쪽방촌서 노부부 숨진 채 발견...일주일 이상 지난 듯,https://n.news.naver.com/article/020/0003549391?type=journalists,2024.02.22.
"밤사이 곳곳 눈, 출근길 비상…서울 제설대책 2단계, 집중배차 연장",https://n.news.naver.com/article/020/0003549390?type=journalists,2024.02.22.
"호주경찰, 한인 일가족 살해 용의자로 태권도 사범 체포",https://n.news.naver.com/article/020/0003549181?type=journalists,2024.02.21.
"혼자 살던 70대 여성, 고무 물통에 빠져 숨진 채 발견",https://n.news.naver.com/article/020/0003549180?type=journalists,2024.02.21.
“받은 택배가 사라졌어요”…절도범 잡고보니 택배 직원,https://n.news.naver.com/article/020/0003549175?type=journalists,2024.02.21.
“북한과 가까워 싫었다” 클린스만 ‘재택’ 고집한 황당 이유,https://n.news.naver.com/article/020/0003549166?type=journalists,2024.02.21.
손흥민 “이강인 힘든시간…너그럽게 용서해 달라”,https://n.news.naver.com/article/020/0003549153?type=journalists,2024.02.21.
"美, 나발니 사망 러 ‘중대 제재’ 곧 발표…“방산·돈줄 실질 타격”",https://n.news.naver.com/article/020/0003549151?type=journalists,2024.02.21.
이강인 “런던 찾아가 흥민이 형에 사과…흔쾌히 반겨줬다”,https://n.news.naver.com/article/020/0003549150?type=journalists,2024.02.21.
“장난 삼아” 친구가 툭…15m 절벽 아래로 추락,https://n.news.naver.com/article/020/0003549149?type=journalists,2024.02.21.
“잘 키울 자신 없다”…6살 아들 살해한 친모 2심도 징역 10년,https://n.news.naver.com/article/020/0003549148?type=journalists,2024.02.21.
"호주 태권도장엔 한인 엄마-아들, 집엔 아빠 시신…사범은 피투성이",https://n.news.naver.com/article/020/0003549146?type=journalists,2024.02.21.
중부고속도로 달리던 통근버스에 불…40명 긴급 대피,https://n.news.naver.com/article/020/0003548956?type=journalists,2024.02.20.
이삿짐 옮기던 작업자 8m 사다리차에서 떨어져 사망,https://n.news.naver.com/article/020/0003548955?type=journalists,2024.02.20.
"차에 치인 50대, 뒤따르던 차에 8㎞ 끌려가 숨져",https://n.news.naver.com/article/020/0003548948?type=journalists,2024.02.20.
“코인 싸게 팔게” 노상서 현금 10억 들고 튀었다…6인조 하루만에 붙잡혀,https://n.news.naver.com/article/020/0003548932?type=journalists,2024.02.20.
“누구세요?” 英아카데미 수상 무대에 낯선 남성이 슬쩍,https://n.news.naver.com/article/020/0003548921?type=journalists,2024.02.20.
인천 노상서 “현금 10억원 절도 당했다” 신고…경찰 추적,https://n.news.naver.com/article/020/0003548920?type=journalists,2024.02.20.
술 취한 20대 응급실서 의료진 폭행…출동경찰에 발길질도,https://n.news.naver.com/article/020/0003548918?type=journalists,2024.02.20.
"바이든, 나발니 의문사에 “러시아 추가 제재 검토”",https://n.news.naver.com/article/020/0003548917?type=journalists,2024.02.20.
새해 첫날 평창 LPG 가스 폭발에 전신 화상 입은 30대 숨져,https://n.news.naver.com/article/020/0003548916?type=journalists,2024.02.20.
“1억 빌린뒤 연락 끊어”…보컬그룹 출신 연예인 사기 혐의 송치,https://n.news.naver.com/article/020/0003548915?type=journalists,2024.02.20.
"대구 20대 현직 소방관, 차 안에서 숨진채 발견",https://n.news.naver.com/article/020/0003548914?type=journalists,2024.02.20.
"“자료 지우고 비번도 바꿔라” 전공의 ‘사직 지침’…경찰, 작성자 추적",https://n.news.naver.com/article/020/0003548737?type=journalists,2024.02.19.
“친구 때렸더니 쓰러졌다” 출동해보니 멀쩡…거짓신고 20대 즉결심판,https://n.news.naver.com/article/020/0003548729?type=journalists,2024.02.19.
‘우수’에 광주·전남 138㎜ 물폭탄…교통사고·침수 속출,https://n.news.naver.com/article/020/0003548721?type=journalists,2024.02.19.
CCTV 모니터에 수상한 모습…차에서 극단선택 시도 40대 구조,https://n.news.naver.com/article/020/0003548714?type=journalists,2024.02.19.
불나자 강아지 껴안고 베란다 피신…10살 아이 구조,https://n.news.naver.com/article/020/0003548710?type=journalists,2024.02.19.
고교생 제자 살해 협박에…방검복 입고 출근한 교사,https://n.news.naver.com/article/020/0003548709?type=journalists,2024.02.19.
불난 아파트 베란다서 20대 피 흘린 채 사망…이불엔 핏자국,https://n.news.naver.com/article/020/0003548708?type=journalists,2024.02.19.
"속리산 산행 40대, 20m 낭떠러지 추락해 숨져…“낙석에 쓸린 듯”",https://n.news.naver.com/article/020/0003548707?type=journalists,2024.02.19.
